Region,Soil_Type,Crop,Rainfall_mm,Temperature_Celsius,Fertilizer_Used,Irrigation_Used,Weather_Condition,Days_to_Harvest,Yield_tons_per_hectare
South,Sandy,Rice,583.0645255,36.81087397,FALSE,FALSE,Sunny,134,3.171154054
East,Silt,Soybean,247.7857126,31.91697251,FALSE,TRUE,Cloudy,90,2.865060291
East,Chalky,Cotton,536.0414046,16.14779668,FALSE,FALSE,Sunny,73,3.521109196
South,Peaty,Rice,425.1009451,17.86875418,TRUE,FALSE,Rainy,111,3.773971004
South,Sandy,Soybean,781.7489248,34.22091397,FALSE,TRUE,Sunny,92,6.202532862
North,Sandy,Soybean,166.3070375,18.49011257,TRUE,TRUE,Sunny,119,3.591855746
West,Sandy,Barley,591.8857683,38.98322169,TRUE,TRUE,Rainy,128,6.830563077
North,Loam,Maize,819.3151416,35.21482567,FALSE,TRUE,Cloudy,108,5.265891723
East,Sandy,Soybean,732.8871466,32.48990142,FALSE,FALSE,Cloudy,104,4.218019032
East,Silt,Cotton,962.9486935,25.22928113,TRUE,FALSE,Cloudy,80,6.433886769
North,Loam,Maize,244.9652867,33.66452703,FALSE,TRUE,Rainy,86,2.773124797
West,Clay,Soybean,479.1005154,34.96393828,TRUE,TRUE,Rainy,101,6.884837815
South,Clay,Maize,541.3014638,25.30830661,FALSE,FALSE,Sunny,76,3.123068904
North,Chalky,Soybean,625.1964722,34.59300345,TRUE,FALSE,Cloudy,108,5.643083624
East,Sandy,Wheat,144.078474,22.84286584,TRUE,TRUE,Rainy,67,3.926726635
West,Clay,Rice,737.705231,15.20927449,FALSE,TRUE,Sunny,136,4.839179977
East,Silt,Soybean,472.3775252,24.73644976,FALSE,FALSE,Sunny,101,3.087933954
West,Peaty,Maize,196.7793418,17.59436768,FALSE,FALSE,Sunny,93,1.813806003
West,Silt,Wheat,473.1465733,19.45980266,FALSE,FALSE,Cloudy,144,1.936190969
West,Loam,Barley,426.1974519,39.4215161,FALSE,FALSE,Sunny,114,3.442769624
North,Chalky,Maize,183.8601532,25.04545327,TRUE,TRUE,Sunny,99,4.47244479
North,Silt,Cotton,199.6182464,33.52295274,TRUE,FALSE,Rainy,90,3.593452212
North,Loam,Maize,682.8255068,19.90485004,FALSE,FALSE,Sunny,132,3.952260292
West,Loam,Soybean,942.4456164,21.20205348,FALSE,FALSE,Sunny,145,5.493441661
West,Clay,Maize,535.0407097,31.94869492,FALSE,TRUE,Cloudy,136,4.252188282
East,Sandy,Soybean,135.4351853,18.69289451,TRUE,FALSE,Cloudy,133,2.623105951
South,Chalky,Rice,131.9136606,17.27041813,FALSE,FALSE,Cloudy,140,0.87622715
North,Loam,Barley,370.2342456,18.05681622,TRUE,FALSE,Rainy,92,3.361228353
West,Silt,Cotton,253.0558884,29.87203873,TRUE,TRUE,Rainy,134,4.860615586
East,Silt,Rice,414.3208447,29.41337645,TRUE,FALSE,Rainy,146,4.399354385
East,Silt,Wheat,235.5169868,16.50669207,FALSE,FALSE,Sunny,78,1.265342977
East,Silt,Barley,721.4750809,27.31149475,TRUE,FALSE,Sunny,140,5.542772319
North,Peaty,Maize,168.5087114,32.63043123,FALSE,TRUE,Sunny,105,2.360584
North,Chalky,Barley,452.2235616,16.72926515,TRUE,TRUE,Sunny,128,4.662642211
South,Clay,Wheat,925.1370859,31.93810578,FALSE,FALSE,Rainy,125,6.048803271
East,Chalky,Soybean,920.9196219,35.91794327,TRUE,TRUE,Sunny,63,7.319304652
North,Peaty,Rice,763.9697939,38.0672766,FALSE,TRUE,Rainy,94,6.198692431
East,Sandy,Cotton,263.8219525,35.3165165,FALSE,FALSE,Sunny,149,1.852511285
West,Peaty,Soybean,774.3471216,25.50769219,TRUE,FALSE,Sunny,91,6.239846303
East,Loam,Rice,220.3558404,37.45963858,TRUE,FALSE,Sunny,82,3.000154278
South,Silt,Wheat,306.8839844,36.67946355,TRUE,FALSE,Cloudy,120,4.022248507
North,Loam,Barley,207.4513893,28.75431922,TRUE,FALSE,Sunny,149,3.085840417
West,Silt,Wheat,629.0757437,20.64526543,TRUE,TRUE,Sunny,144,6.466777107
North,Sandy,Maize,192.4964581,30.02356536,FALSE,TRUE,Sunny,107,3.089668448
West,Sandy,Soybean,431.8349474,17.40362857,TRUE,FALSE,Cloudy,78,3.954567017
East,Peaty,Rice,669.5978508,36.33825771,TRUE,TRUE,Rainy,74,7.104781302
East,Sandy,Maize,910.0480071,26.2281242,FALSE,TRUE,Sunny,146,6.149138617
South,Silt,Barley,306.6839243,22.03162522,TRUE,TRUE,Rainy,73,4.20222725
South,Peaty,Barley,781.1499655,23.05992933,FALSE,TRUE,Rainy,115,6.383252081
West,Silt,Soybean,862.5763626,38.72879169,TRUE,TRUE,Sunny,142,8.085937926
South,Chalky,Soybean,750.0399424,17.96172053,FALSE,FALSE,Rainy,125,4.937532535
South,Chalky,Maize,978.6361333,29.27623105,TRUE,TRUE,Rainy,105,8.767911602
South,Silt,Wheat,120.2396432,18.56974661,TRUE,FALSE,Rainy,144,1.884627236
South,Peaty,Rice,345.0506333,19.64792952,FALSE,FALSE,Rainy,81,2.799612466
East,Clay,Wheat,731.4214725,30.58473012,TRUE,FALSE,Rainy,125,5.385439449
South,Clay,Soybean,285.9634385,30.88291155,FALSE,FALSE,Cloudy,88,1.443360416
East,Silt,Maize,418.8722583,16.26848672,TRUE,TRUE,Cloudy,133,5.586519666
East,Silt,Wheat,353.279664,29.94409559,FALSE,TRUE,Rainy,139,4.240146438
North,Silt,Rice,830.421565,36.13053771,TRUE,FALSE,Sunny,89,6.484250701
East,Peaty,Rice,767.3186658,34.47028989,FALSE,FALSE,Rainy,121,4.090876682
East,Sandy,Wheat,163.0898791,28.94752738,FALSE,TRUE,Cloudy,123,2.252260146
South,Silt,Barley,523.5839442,36.63692352,FALSE,FALSE,Sunny,135,2.75499059
East,Peaty,Wheat,888.8255852,20.05587986,TRUE,FALSE,Cloudy,143,6.13881222
West,Chalky,Barley,201.9094983,23.31277581,TRUE,FALSE,Rainy,86,2.794812745
South,Silt,Wheat,850.654098,18.75602211,FALSE,TRUE,Sunny,141,5.754961789
South,Peaty,Wheat,625.8169648,23.01236226,FALSE,TRUE,Sunny,86,5.575989323
South,Silt,Maize,232.9933069,34.23666659,FALSE,TRUE,Sunny,67,3.882261459
North,Chalky,Barley,162.1735791,34.14444746,TRUE,TRUE,Sunny,81,4.524967009
South,Clay,Soybean,437.863775,36.31075291,FALSE,TRUE,Cloudy,112,3.173299178
East,Sandy,Soybean,971.8885753,22.77070448,TRUE,FALSE,Sunny,137,6.575068361
West,Silt,Cotton,739.5698859,25.22083196,TRUE,TRUE,Cloudy,105,6.706427782
South,Peaty,Rice,124.4786504,33.89881786,TRUE,TRUE,Sunny,122,3.581025973
South,Sandy,Cotton,160.7637627,15.2039221,FALSE,TRUE,Cloudy,107,2.250347129
West,Peaty,Soybean,821.3244934,24.51503715,FALSE,TRUE,Cloudy,61,6.031864568
South,Peaty,Soybean,155.1484043,28.86758844,TRUE,FALSE,Sunny,131,2.888587705
North,Loam,Maize,369.7281563,36.18673325,FALSE,TRUE,Sunny,112,3.009804435
East,Silt,Rice,708.7013605,39.36410223,FALSE,FALSE,Rainy,93,4.490996542
West,Clay,Cotton,341.1601369,32.52618989,FALSE,FALSE,Rainy,106,2.253485211
West,Silt,Barley,320.5199145,18.01260293,FALSE,FALSE,Rainy,116,1.709324475
North,Sandy,Maize,343.1638792,16.59825105,TRUE,FALSE,Sunny,131,3.007093814
East,Clay,Cotton,711.4625811,37.33242033,TRUE,FALSE,Sunny,77,5.845847639
North,Chalky,Maize,189.2420477,31.52610222,TRUE,TRUE,Cloudy,111,4.403217975
East,Chalky,Maize,429.1563471,21.77807113,TRUE,TRUE,Sunny,70,5.553043647
North,Chalky,Maize,275.6531351,24.35813023,FALSE,TRUE,Rainy,130,2.905042716
South,Chalky,Wheat,971.0297625,27.06267882,TRUE,FALSE,Rainy,93,6.406893668
North,Sandy,Barley,828.1274939,23.36990726,TRUE,FALSE,Cloudy,65,6.25348638
West,Chalky,Cotton,844.088606,17.7818831,TRUE,TRUE,Sunny,133,6.438244394
West,Sandy,Barley,881.7230538,35.26964208,TRUE,FALSE,Sunny,133,6.531152974
West,Sandy,Maize,650.5081889,32.16457724,FALSE,TRUE,Cloudy,95,5.330688386
North,Clay,Rice,707.5389749,22.15649259,FALSE,FALSE,Rainy,130,3.802039951
West,Clay,Soybean,578.541026,33.65092257,FALSE,TRUE,Cloudy,107,4.685915711
West,Peaty,Barley,883.0001751,18.30149838,TRUE,FALSE,Rainy,66,6.705513033
South,Chalky,Barley,412.9085727,33.07181906,FALSE,TRUE,Rainy,108,4.020576274
South,Sandy,Maize,814.4568766,15.57302858,FALSE,FALSE,Sunny,145,3.623875829
East,Peaty,Rice,204.9021546,34.62295288,FALSE,FALSE,Rainy,108,2.177506528
East,Chalky,Barley,512.1832129,27.06576441,FALSE,TRUE,Sunny,105,3.641633747
East,Sandy,Cotton,675.9475262,34.99040746,TRUE,FALSE,Rainy,110,5.461005426
North,Peaty,Wheat,227.9384787,29.72509987,FALSE,FALSE,Rainy,147,1.951177068
East,Clay,Barley,162.1198683,35.44061296,TRUE,TRUE,Cloudy,142,4.935148718
North,Peaty,Cotton,507.7916746,35.61315288,TRUE,TRUE,Sunny,83,5.53887862
North,Silt,Rice,393.8056922,31.47710882,TRUE,FALSE,Cloudy,129,4.401762681
East,Chalky,Rice,967.1296903,36.44275763,TRUE,TRUE,Rainy,98,7.966587742
East,Chalky,Maize,249.65783,39.14592887,TRUE,TRUE,Rainy,127,4.141458884
North,Silt,Maize,155.980176,22.4631173,FALSE,TRUE,Cloudy,125,2.287170371
South,Silt,Soybean,919.416967,30.39481181,TRUE,TRUE,Sunny,102,7.325925889
West,Clay,Wheat,573.1707494,18.41714845,FALSE,FALSE,Sunny,120,3.351342942
West,Chalky,Maize,736.5431537,32.76586604,FALSE,FALSE,Sunny,91,4.667966343
West,Sandy,Wheat,828.3532505,29.68400773,FALSE,FALSE,Sunny,104,4.877222803
South,Chalky,Rice,188.2270378,37.09081903,FALSE,TRUE,Cloudy,135,2.19403243
North,Clay,Soybean,640.1328795,36.94782303,FALSE,FALSE,Sunny,77,3.939916085
East,Silt,Barley,231.435172,31.15801425,TRUE,TRUE,Cloudy,87,3.927970004
North,Sandy,Rice,898.0975505,25.57570812,FALSE,TRUE,Sunny,114,5.714725546
North,Peaty,Soybean,282.644165,26.37177107,FALSE,TRUE,Rainy,70,3.307673777
East,Silt,Soybean,236.4448369,33.33662709,FALSE,FALSE,Sunny,87,1.313381002
South,Sandy,Soybean,958.9728206,25.18900314,FALSE,FALSE,Sunny,89,4.778823638
West,Peaty,Soybean,827.1372912,29.17871223,TRUE,TRUE,Rainy,96,7.62562582
West,Silt,Wheat,530.1281335,20.21618451,FALSE,TRUE,Sunny,115,5.123257333
North,Sandy,Maize,684.5861714,30.92751522,TRUE,TRUE,Sunny,103,6.869804502
South,Loam,Wheat,363.7920218,39.49186574,TRUE,FALSE,Sunny,72,4.294346801
West,Peaty,Rice,727.8262037,33.73489446,FALSE,TRUE,Cloudy,132,6.275077107
South,Peaty,Rice,500.870881,29.19228567,TRUE,FALSE,Rainy,73,4.656368599
East,Clay,Maize,986.5972155,25.59909437,FALSE,FALSE,Cloudy,126,6.050543206
North,Chalky,Wheat,660.5528574,18.99262166,FALSE,TRUE,Cloudy,116,5.417961319
North,Sandy,Soybean,804.6557487,29.0907847,TRUE,TRUE,Cloudy,90,6.175971721
South,Peaty,Maize,881.8198611,25.66782038,FALSE,FALSE,Rainy,143,4.482218508
West,Peaty,Maize,739.2562074,37.93259756,FALSE,FALSE,Rainy,89,4.769158106
South,Chalky,Barley,226.017846,35.82193368,FALSE,FALSE,Rainy,135,1.349995693
East,Silt,Maize,464.766613,37.58954541,FALSE,TRUE,Rainy,146,4.625631488
West,Sandy,Soybean,827.7533545,18.46981034,TRUE,FALSE,Rainy,128,5.327857934
West,Peaty,Maize,555.620937,16.16594332,TRUE,FALSE,Sunny,111,4.617288135
South,Clay,Cotton,390.1908563,31.36432745,FALSE,FALSE,Rainy,100,2.870378239
East,Sandy,Maize,231.7809854,33.54879947,TRUE,TRUE,Rainy,119,4.494019144
West,Loam,Soybean,594.454019,34.69238909,TRUE,FALSE,Sunny,91,5.271609063
North,Sandy,Soybean,563.7120666,26.32638042,TRUE,TRUE,Rainy,146,5.607919042
East,Loam,Wheat,472.0380154,39.14065011,FALSE,TRUE,Sunny,105,5.188289479
West,Loam,Rice,122.0217367,27.88712524,TRUE,FALSE,Sunny,123,2.618015434
South,Chalky,Barley,453.6679361,37.3381171,TRUE,TRUE,Cloudy,133,5.525815322
West,Sandy,Barley,618.9298246,30.01764274,FALSE,TRUE,Sunny,113,4.1937403
North,Sandy,Soybean,123.536536,21.00286835,TRUE,FALSE,Rainy,70,2.183273691
East,Peaty,Wheat,351.4624438,30.23730324,FALSE,FALSE,Cloudy,105,2.487837696
West,Clay,Cotton,791.0376022,17.95148528,TRUE,FALSE,Sunny,131,5.226820953
North,Loam,Maize,360.5780271,16.22009679,TRUE,TRUE,Sunny,96,4.334404012
West,Peaty,Maize,639.1327741,37.46199429,TRUE,TRUE,Sunny,108,6.66103189
West,Peaty,Barley,540.5377649,26.20308111,FALSE,TRUE,Cloudy,134,4.020553196
East,Chalky,Barley,939.3599372,16.65352664,FALSE,TRUE,Sunny,86,5.750449366
South,Peaty,Barley,875.4232766,35.14277026,TRUE,TRUE,Cloudy,113,7.314220251
South,Loam,Rice,748.5162707,29.39073234,FALSE,TRUE,Cloudy,105,5.51249604
North,Clay,Maize,657.9010459,34.99992706,FALSE,TRUE,Rainy,100,5.383573304
North,Peaty,Maize,281.3052174,38.67120973,TRUE,TRUE,Sunny,113,4.322594784
North,Silt,Cotton,209.0403377,22.96086953,FALSE,TRUE,Cloudy,107,2.644039641
East,Loam,Maize,991.191298,38.36520621,TRUE,FALSE,Rainy,131,7.505014121
South,Loam,Rice,288.1287671,36.08121645,TRUE,FALSE,Rainy,96,3.8834565
North,Peaty,Maize,638.922779,34.24760509,TRUE,TRUE,Sunny,135,6.554749004
North,Chalky,Maize,160.6829324,21.73392365,FALSE,TRUE,Sunny,144,2.49457546
West,Clay,Wheat,362.3554463,16.3222586,TRUE,TRUE,Cloudy,114,5.654974655
West,Peaty,Wheat,752.4083671,16.9919311,FALSE,FALSE,Sunny,89,3.706899796
North,Sandy,Soybean,560.6734917,28.06469473,FALSE,FALSE,Cloudy,85,2.365050467
West,Silt,Rice,679.4063622,30.42004447,TRUE,FALSE,Cloudy,125,4.801051992
West,Sandy,Soybean,443.6021355,34.62195669,TRUE,TRUE,Rainy,110,5.19401114
West,Peaty,Cotton,684.2037201,23.82530322,TRUE,TRUE,Cloudy,77,5.704718716
East,Clay,Soybean,308.3747386,39.64351054,FALSE,TRUE,Cloudy,66,3.995966792
North,Silt,Barley,405.2962046,25.83177896,FALSE,TRUE,Cloudy,114,3.438404954
North,Silt,Cotton,453.9210486,34.4405346,FALSE,FALSE,Rainy,78,3.206549693
West,Chalky,Soybean,401.5458604,33.0179601,TRUE,TRUE,Rainy,132,5.68782395
East,Loam,Rice,406.8674524,19.2613439,FALSE,TRUE,Sunny,121,3.63972726
West,Clay,Cotton,166.426439,37.42427907,TRUE,FALSE,Cloudy,92,3.182656308
East,Sandy,Wheat,681.6159817,22.82659051,FALSE,FALSE,Cloudy,148,4.219172103
North,Sandy,Wheat,440.2253792,29.39824084,TRUE,FALSE,Rainy,77,4.740385225
West,Clay,Barley,256.0254615,21.85976971,FALSE,TRUE,Cloudy,70,3.239187754
North,Silt,Wheat,466.8031853,30.42498151,FALSE,TRUE,Rainy,95,4.302730872
East,Chalky,Maize,381.5488525,38.88743698,TRUE,TRUE,Sunny,109,5.461142597
South,Chalky,Cotton,577.6256257,32.57529126,FALSE,TRUE,Sunny,128,4.275581306
East,Peaty,Rice,433.6165585,36.67880975,TRUE,TRUE,Cloudy,88,5.021982616
South,Sandy,Cotton,732.0083079,35.70879804,FALSE,TRUE,Cloudy,92,5.269412411
North,Peaty,Soybean,123.6973661,23.04075386,TRUE,TRUE,Cloudy,113,4.091130092
North,Peaty,Cotton,403.2709253,39.64348164,TRUE,TRUE,Rainy,122,6.099418661
West,Chalky,Barley,632.5714835,18.96891189,FALSE,TRUE,Rainy,64,5.410729167
South,Chalky,Maize,969.7928777,33.13237013,TRUE,FALSE,Cloudy,136,6.734172947
East,Chalky,Soybean,619.471048,19.42179579,TRUE,FALSE,Sunny,122,5.719517277
North,Sandy,Rice,718.5798851,32.45129728,FALSE,FALSE,Cloudy,119,4.453233684
South,Silt,Wheat,711.7453331,19.59981154,TRUE,TRUE,Cloudy,84,7.518285843
East,Chalky,Barley,344.4825178,29.7267046,TRUE,FALSE,Rainy,100,3.745541573
South,Chalky,Maize,348.1310407,29.80753824,FALSE,TRUE,Rainy,100,3.395796152
East,Clay,Rice,844.564794,38.4697355,FALSE,TRUE,Rainy,127,5.794445793
East,Silt,Cotton,152.2319111,25.21123913,FALSE,FALSE,Sunny,81,1.071613686
East,Chalky,Wheat,477.6763231,29.18474651,TRUE,TRUE,Cloudy,77,5.473877
East,Chalky,Cotton,261.7908223,29.9343159,FALSE,TRUE,Sunny,104,2.80910854
South,Silt,Barley,346.4772772,33.61486796,FALSE,TRUE,Cloudy,118,3.046958755
South,Silt,Wheat,624.3749858,19.88059392,TRUE,FALSE,Sunny,100,5.842526728
West,Silt,Barley,215.8185704,17.72233723,FALSE,TRUE,Cloudy,87,3.052499355
South,Peaty,Barley,263.9710995,20.63733578,TRUE,TRUE,Rainy,115,4.417501275
South,Loam,Soybean,401.13618,19.81443322,TRUE,FALSE,Rainy,116,4.441465443
West,Peaty,Cotton,352.1752646,16.49490133,TRUE,FALSE,Sunny,64,3.736924651
South,Sandy,Cotton,643.2788052,27.85772154,TRUE,TRUE,Sunny,65,5.735578454
East,Peaty,Soybean,125.3396285,21.14113394,TRUE,FALSE,Cloudy,71,2.0694034
North,Silt,Rice,140.8221539,35.17905058,FALSE,TRUE,Sunny,89,2.986795154
North,Peaty,Barley,731.9635338,25.98232155,FALSE,FALSE,Cloudy,97,3.66102676
West,Silt,Wheat,772.1272465,15.18217491,FALSE,FALSE,Cloudy,108,4.357570984
South,Chalky,Rice,788.8385046,38.98069201,TRUE,TRUE,Sunny,123,7.421803501
South,Sandy,Soybean,583.7609937,26.68748151,FALSE,TRUE,Sunny,75,4.885069678
West,Clay,Barley,871.8784451,37.20764326,TRUE,TRUE,Rainy,96,8.392907764
North,Chalky,Wheat,183.8916214,23.32099909,TRUE,TRUE,Rainy,83,4.168463878
East,Peaty,Barley,484.1638985,16.92693779,TRUE,FALSE,Rainy,103,4.378205298
South,Clay,Rice,823.6782805,36.69967883,TRUE,FALSE,Cloudy,139,6.875935135
West,Silt,Rice,422.6031613,18.47253302,FALSE,FALSE,Sunny,137,2.758083505
East,Silt,Soybean,616.3470038,22.21803487,FALSE,TRUE,Cloudy,147,4.650436146
West,Clay,Soybean,559.4971013,17.56708938,FALSE,FALSE,Sunny,88,2.391069641
West,Clay,Maize,916.8800383,27.29471506,FALSE,TRUE,Rainy,148,6.724904251
West,Sandy,Cotton,326.9334514,30.71389367,TRUE,TRUE,Sunny,96,4.306226004
North,Clay,Wheat,197.2530734,39.59262271,TRUE,TRUE,Sunny,148,3.85639246
North,Sandy,Rice,971.2005277,23.37821601,TRUE,FALSE,Sunny,141,6.936676035
West,Clay,Cotton,461.6240861,21.91759209,TRUE,TRUE,Rainy,115,5.132603132
South,Peaty,Barley,302.560834,18.95447643,FALSE,FALSE,Cloudy,144,2.076941274
East,Clay,Cotton,913.4462548,21.19629531,FALSE,TRUE,Cloudy,83,6.386975533
South,Peaty,Rice,961.7960596,31.82976548,TRUE,FALSE,Rainy,119,7.763701203
North,Silt,Cotton,885.7303214,19.67634414,FALSE,TRUE,Sunny,145,6.183375692
East,Clay,Wheat,797.347655,27.84144938,TRUE,TRUE,Sunny,61,7.029764695
West,Peaty,Maize,142.8602765,35.31980199,TRUE,FALSE,Rainy,127,3.188692772
South,Clay,Rice,964.797471,33.24489121,TRUE,FALSE,Rainy,120,7.869603233
South,Peaty,Wheat,738.7514731,36.78215235,FALSE,FALSE,Rainy,114,3.63950831
West,Clay,Maize,361.8185534,18.19009966,TRUE,FALSE,Sunny,111,3.261269105
South,Peaty,Soybean,825.7530244,29.57988154,TRUE,TRUE,Cloudy,67,7.040672668
North,Chalky,Cotton,732.1854304,18.97255615,FALSE,FALSE,Sunny,122,4.072543045
West,Chalky,Cotton,500.1561286,16.39387787,TRUE,TRUE,Rainy,109,5.968825881
South,Peaty,Barley,711.1962219,34.23026667,TRUE,TRUE,Cloudy,103,7.121658201
West,Sandy,Rice,592.8399975,27.40309812,FALSE,FALSE,Rainy,73,3.862256672
East,Sandy,Soybean,644.4573477,20.37465927,FALSE,FALSE,Rainy,97,3.513377933
West,Peaty,Barley,248.7824429,37.74207833,FALSE,FALSE,Rainy,141,2.903535422
South,Chalky,Barley,368.3570837,26.33864055,TRUE,FALSE,Sunny,118,4.50459951
North,Loam,Wheat,427.2595578,29.23573904,TRUE,FALSE,Rainy,72,5.207801691
West,Chalky,Cotton,591.2152567,33.71665459,FALSE,TRUE,Rainy,121,5.472584632
West,Silt,Maize,728.4050965,39.73607666,FALSE,FALSE,Cloudy,119,4.367026091
South,Silt,Wheat,710.0276898,24.13314492,FALSE,TRUE,Cloudy,147,4.815936404
North,Chalky,Soybean,286.2736549,34.39390427,TRUE,TRUE,Cloudy,108,3.179632507
North,Sandy,Barley,688.7393577,20.28501332,TRUE,TRUE,Rainy,114,7.16605792
East,Loam,Maize,908.4044641,34.9013004,FALSE,FALSE,Sunny,60,5.164270417
East,Sandy,Barley,508.571441,37.73051997,FALSE,TRUE,Sunny,98,3.911336669
South,Peaty,Barley,553.7989519,33.11425864,TRUE,FALSE,Sunny,66,4.423361972
North,Peaty,Wheat,669.1138311,18.64026099,FALSE,TRUE,Cloudy,131,4.813113571
North,Sandy,Rice,798.5059101,16.04842885,TRUE,FALSE,Sunny,136,5.002666014
East,Loam,Maize,413.0650835,16.02744098,TRUE,TRUE,Rainy,74,6.098343269
East,Peaty,Rice,372.5574242,24.79710394,FALSE,TRUE,Cloudy,61,3.28265124
South,Silt,Wheat,541.9628002,25.9081289,FALSE,FALSE,Sunny,62,2.613853729
North,Clay,Rice,332.0757258,34.21013049,FALSE,FALSE,Sunny,83,2.98690268
West,Sandy,Soybean,544.9841032,33.65188281,FALSE,FALSE,Rainy,136,2.842041065
East,Silt,Rice,957.9475442,36.66463841,TRUE,FALSE,Sunny,90,6.686171535
South,Clay,Wheat,834.7174656,16.13052352,TRUE,FALSE,Cloudy,132,5.814473923
North,Silt,Wheat,279.4962711,21.11217093,TRUE,FALSE,Rainy,133,3.559549596
North,Loam,Barley,938.267766,17.9054183,FALSE,TRUE,Rainy,116,6.52444543
East,Clay,Maize,425.2169049,38.08380186,FALSE,TRUE,Rainy,85,3.60468496
South,Peaty,Wheat,972.1433759,30.75323459,TRUE,TRUE,Cloudy,105,8.309709687
West,Sandy,Maize,252.5648955,33.30822631,FALSE,FALSE,Rainy,130,2.165132895
East,Silt,Cotton,225.3714648,16.35082454,TRUE,FALSE,Rainy,149,2.797708196
South,Clay,Maize,308.3688695,39.04029619,TRUE,FALSE,Sunny,61,3.513804507
North,Clay,Wheat,763.5789692,28.95411221,TRUE,TRUE,Sunny,67,7.680407302
West,Peaty,Rice,253.0860452,37.84452479,FALSE,TRUE,Rainy,113,2.995774418
South,Silt,Rice,140.757518,30.95889695,FALSE,FALSE,Sunny,135,1.453493726
West,Sandy,Soybean,362.9167324,21.05820247,TRUE,TRUE,Rainy,128,3.870543989
South,Chalky,Wheat,467.1198207,35.59526874,TRUE,TRUE,Rainy,90,5.931342989
South,Sandy,Maize,809.5643951,22.48521939,TRUE,TRUE,Sunny,144,7.842138358
South,Loam,Wheat,450.5655056,19.43470136,TRUE,FALSE,Rainy,100,3.774077046
South,Silt,Barley,504.7868034,22.13308249,TRUE,TRUE,Rainy,67,5.765339604
West,Peaty,Maize,382.0801939,27.07733055,FALSE,TRUE,Rainy,66,4.036492186
East,Clay,Rice,517.6721162,35.92634125,FALSE,FALSE,Cloudy,124,3.414306626
West,Loam,Soybean,632.973441,32.81307876,TRUE,TRUE,Rainy,85,7.537884017
South,Sandy,Maize,874.1412074,33.19528663,TRUE,FALSE,Rainy,127,6.679097014
West,Clay,Cotton,415.0828062,24.23118973,FALSE,FALSE,Cloudy,80,2.722011147
West,Peaty,Wheat,183.6131549,27.70652219,TRUE,TRUE,Rainy,116,3.223779744
West,Silt,Wheat,161.6486961,37.07595833,FALSE,TRUE,Cloudy,117,2.379028572
South,Clay,Cotton,909.7402299,23.23381933,FALSE,FALSE,Rainy,67,5.245392123
West,Silt,Cotton,102.2831096,18.76139394,FALSE,TRUE,Rainy,110,2.676503608
North,Loam,Maize,733.495871,27.21369818,TRUE,FALSE,Rainy,89,5.743473022
South,Sandy,Wheat,706.3262487,18.40774958,FALSE,FALSE,Cloudy,115,3.475834554
West,Peaty,Cotton,635.9624633,20.08088827,FALSE,FALSE,Sunny,79,3.949411952
North,Silt,Maize,580.7712777,26.35106945,FALSE,FALSE,Rainy,148,3.791047714
West,Loam,Maize,908.9764016,35.86066738,FALSE,TRUE,Rainy,97,6.485034935
East,Clay,Soybean,914.1392779,24.57944147,FALSE,FALSE,Sunny,130,4.651929583
West,Sandy,Barley,666.6323657,22.44025105,FALSE,TRUE,Cloudy,86,5.167687739
West,Clay,Rice,107.2512985,19.19517893,TRUE,FALSE,Rainy,70,2.992018122
East,Clay,Maize,599.6813567,31.03067242,FALSE,TRUE,Sunny,103,5.157068079
South,Clay,Rice,917.3106788,36.79986978,FALSE,TRUE,Cloudy,99,6.458738482
East,Sandy,Maize,276.2976343,17.58014154,TRUE,FALSE,Rainy,86,3.700320913
South,Clay,Cotton,730.0496771,26.5635595,FALSE,FALSE,Sunny,120,4.770798588
East,Peaty,Rice,899.986741,19.10692152,FALSE,TRUE,Rainy,61,5.715280872
West,Loam,Rice,380.8279717,18.54330452,FALSE,FALSE,Cloudy,109,2.488645936
West,Chalky,Cotton,149.3291773,20.09405816,TRUE,TRUE,Rainy,122,4.345105965
South,Peaty,Soybean,236.5370184,34.88731444,TRUE,TRUE,Sunny,114,4.170290322
South,Chalky,Wheat,149.2671388,27.2657695,TRUE,TRUE,Sunny,108,4.065637228
North,Sandy,Maize,439.1999822,15.72862833,FALSE,TRUE,Rainy,124,3.037008474
North,Peaty,Maize,427.9751698,30.37319001,FALSE,FALSE,Sunny,111,2.57788095
West,Silt,Cotton,588.6258991,18.28399436,FALSE,FALSE,Sunny,126,2.943851879
West,Silt,Rice,947.3810193,36.15726303,FALSE,FALSE,Rainy,66,5.201531612
North,Loam,Cotton,733.9852575,17.59474862,FALSE,FALSE,Sunny,138,3.81994459
North,Sandy,Barley,619.7724327,15.97108111,TRUE,TRUE,Sunny,99,6.759196782
South,Clay,Cotton,165.3239475,27.30985522,FALSE,FALSE,Cloudy,143,1.951557813
East,Peaty,Wheat,505.249936,26.8113833,FALSE,TRUE,Cloudy,75,4.374789312
South,Peaty,Wheat,960.4611376,35.02691357,FALSE,FALSE,Cloudy,92,5.494234697
North,Peaty,Cotton,785.3518354,19.27636005,TRUE,TRUE,Rainy,101,6.700557267
West,Clay,Wheat,961.212332,26.82843175,TRUE,FALSE,Cloudy,100,7.884328466
